-8.71875,2.078125,3.0,-0.515625,5.734375,5.28125,-2.984375,4.59375,7.953125,15.515625,7.796875,16.375,-9.1875,6.203125,-5.578125,-9.046875,0.6875,-5.984375,4.1875,-2.296875,19.515625,6.46875,3.203125,8.125,4.09375,-4.6875,3.390625,5.046875,9.703125,-6.359375,2.03125,8.171875,-1.734375,-7.0625,-7.15625,-1.34375,12.578125,-2.828125,1.65625,4.8125,7.1875,0.828125,-2.640625,1.6875,6.15625,9.875,-14.359375,-2.25,-2.734375,-2.765625,-7.03125,7.375,4.125,1.875,-1.40625,5.859375,1.140625,1.765625,1.515625,1.53125,5.75,6.34375,1.28125,0.734375
-13.9375,3.65625,6.0625,0.125,-5.90625,9.890625,0.671875,-8.984375,11.890625,14.0,14.84375,9.90625,-1.109375,-6.765625,-6.328125,-15.765625,-6.703125,-9.15625,10.234375,-6.8125,14.53125,9.140625,1.296875,7.3125,4.828125,-0.53125,12.28125,4.734375,25.65625,0.140625,9.265625,12.9375,3.4375,-15.859375,-7.953125,9.21875,5.828125,-6.9375,5.25,8.875,-1.09375,5.125,-3.421875,20.421875,1.78125,9.328125,-13.921875,-3.78125,-8.953125,-3.453125,-9.5625,23.96875,10.953125,5.671875,7.4375,2.359375,2.359375,0.015625,1.828125,4.296875,9.34375,-3.234375,-0.859375,5.6875
-19.1875,7.328125,2.09375,-0.4375,-10.15625,15.578125,4.53125,-10.484375,13.5,12.859375,16.5625,20.515625,-2.5625,-3.125,-5.390625,-13.625,-7.6875,-9.34375,13.9375,-9.453125,15.625,8.3125,5.609375,2.59375,3.34375,-7.875,11.625,-3.015625,26.484375,5.375,6.25,15.734375,6.328125,-14.234375,-8.15625,10.703125,14.140625,-10.671875,6.9375,8.546875,-6.53125,2.734375,-5.34375,14.578125,5.34375,3.84375,-11.84375,-5.625,-6.34375,-0.296875,-8.125,24.453125,14.328125,-0.4375,-5.4375,8.21875,2.8125,-5.640625,2.21875,-7.875,15.203125,-3.875,1.390625,1.578125
-21.625,6.6875,0.171875,-11.03125,-9.359375,10.5,-2.25,4.09375,18.515625,13.125,16.9375,23.71875,-16.453125,2.359375,-4.625,-12.78125,6.015625,-12.96875,10.75,-6.234375,14.96875,14.015625,2.421875,1.421875,7.0625,-6.53125,7.9375,9.265625,7.21875,-2.328125,7.34375,13.96875,-6.578125,-8.375,-5.859375,1.21875,14.84375,-9.34375,-8.265625,1.4375,-2.5625,-7.078125,-11.0625,5.671875,8.8125,12.8125,-12.828125,-0.171875,8.140625,-12.046875,-7.984375,16.53125,4.46875,3.5625,-9.34375,8.34375,4.046875,-9.625,-2.765625,-3.484375,7.03125,9.859375,6.109375,7.65625
-11.21875,5.15625,1.625,-6.765625,3.1875,-1.15625,-4.28125,6.953125,3.328125,11.1875,14.25,9.28125,-14.25,5.40625,-4.515625,-12.09375,4.296875,-5.40625,4.859375,3.734375,10.421875,2.4375,0.671875,2.78125,4.328125,-0.75,2.953125,14.296875,7.71875,-8.421875,-0.46875,11.421875,-5.0,-7.546875,-10.703125,-2.375,10.234375,-8.03125,-7.765625,0.15625,4.0,-3.890625,-7.5,11.015625,5.34375,9.71875,-9.828125,-0.765625,0.953125,-11.203125,-14.890625,2.515625,5.765625,-1.03125,-1.921875,4.15625,2.875,-2.171875,-2.28125,5.78125,0.328125,5.09375,1.828125,7.796875
-11.359375,4.03125,2.96875,-5.9375,1.75,7.90625,-6.609375,4.78125,4.5,18.5625,14.734375,13.453125,-7.734375,3.015625,-3.953125,-10.65625,0.859375,-6.1875,1.203125,2.25,16.96875,7.40625,3.109375,10.625,5.171875,-5.90625,0.28125,7.78125,11.171875,-7.265625,-0.296875,5.71875,-1.78125,-9.3125,-9.015625,-2.40625,13.84375,-7.734375,-0.765625,6.421875,6.578125,5.59375,-3.515625,10.828125,5.359375,11.078125,-13.5625,-0.5,-3.265625,-4.03125,-15.171875,7.796875,8.765625,0.046875,0.28125,5.328125,1.703125,0.0625,2.484375,4.515625,6.859375,6.421875,0.109375,7.15625
-22.59375,8.765625,7.046875,-0.765625,-3.359375,10.78125,-5.21875,-13.296875,18.953125,14.765625,18.34375,16.34375,-16.328125,-2.03125,-8.578125,-13.5625,-2.640625,-12.859375,17.421875,-7.984375,13.484375,16.421875,6.203125,6.15625,6.84375,-6.015625,15.078125,4.6875,35.109375,3.625,10.765625,13.734375,-0.09375,-11.703125,-7.203125,8.625,8.859375,-9.890625,0.3125,9.375,-1.4375,2.765625,-9.5,24.078125,11.359375,14.234375,-19.90625,-0.625,-5.296875,-12.9375,-12.453125,21.984375,13.453125,8.90625,3.28125,5.609375,4.21875,0.875,-3.09375,0.203125,10.125,4.296875,6.015625,8.890625
-14.234375,6.921875,1.3125,-9.28125,-1.828125,0.203125,-3.453125,3.53125,3.265625,15.5625,20.5,28.25,-20.609375,2.0,-3.703125,-15.078125,5.90625,-10.515625,12.5,2.4375,10.5,4.703125,4.09375,3.375,8.375,-7.765625,3.125,8.28125,11.96875,-5.890625,-2.984375,14.84375,-6.859375,-11.359375,-11.1875,-4.5625,17.734375,-11.546875,-2.765625,1.296875,2.953125,-3.5,-11.6875,11.078125,2.640625,13.703125,-11.34375,-1.5,8.71875,-13.265625,-10.296875,8.046875,6.828125,1.5625,-3.09375,9.5625,6.046875,-4.34375,-4.59375,3.546875,7.296875,10.828125,6.71875,7.765625
-15.65625,1.734375,4.140625,-7.015625,-18.96875,5.9375,-5.75,3.234375,6.71875,19.625,10.78125,10.328125,-10.3125,1.125,-4.015625,-3.578125,3.71875,-9.046875,-0.453125,-5.15625,8.21875,10.859375,-5.203125,10.9375,1.984375,0.40625,-0.421875,11.4375,13.328125,-7.6875,-2.59375,5.0625,-3.375,-8.984375,-2.546875,-0.125,16.03125,-1.1875,-6.515625,7.28125,7.3125,1.125,-5.953125,9.53125,2.40625,11.828125,-2.65625,-4.65625,-0.421875,-3.78125,-10.703125,-0.484375,0.390625,6.96875,15.171875,11.03125,-3.78125,-1.4375,1.03125,4.671875,4.75,13.59375,0.84375,2.609375
-13.1875,2.078125,6.0625,8.6875,-5.9375,11.59375,0.09375,-10.09375,13.78125,13.5625,15.296875,10.765625,-3.015625,-5.5625,-5.453125,-16.328125,-10.3125,-7.875,7.5,-5.59375,14.15625,10.171875,2.828125,4.515625,2.765625,2.859375,14.21875,5.1875,23.125,-1.421875,8.65625,12.921875,5.234375,-10.515625,-6.84375,9.890625,7.546875,-7.515625,6.671875,7.9375,-4.875,8.140625,-1.890625,15.328125,2.71875,4.65625,-16.765625,-1.703125,-12.703125,-1.109375,-8.625,21.359375,10.75,2.90625,8.15625,3.140625,2.734375,4.78125,3.140625,3.640625,10.734375,-5.015625,-0.046875,0.296875
-18.25,5.328125,1.234375,-0.359375,-13.953125,14.734375,4.3125,-9.75,12.84375,11.609375,16.765625,16.828125,-3.015625,-3.25,-6.359375,-13.734375,-8.140625,-9.5,14.296875,-7.890625,14.71875,8.015625,3.453125,2.59375,3.109375,-7.546875,10.921875,-2.8125,23.078125,4.390625,6.390625,15.546875,6.875,-12.78125,-6.921875,9.6875,13.203125,-10.484375,6.65625,8.96875,-6.421875,1.75,-5.53125,13.21875,4.59375,3.59375,-12.046875,-4.5,-5.875,0.21875,-7.546875,22.59375,12.484375,-1.578125,-5.34375,8.09375,2.125,-3.5,2.234375,-6.96875,13.25,-4.171875,0.375,0.984375
-17.796875,3.578125,-10.375,-12.6875,-12.03125,11.078125,-1.5625,6.515625,9.9375,14.703125,15.546875,15.640625,-20.765625,0.109375,-8.375,-5.5,6.125,-10.953125,5.953125,-3.34375,8.0625,11.84375,4.46875,2.609375,7.265625,-12.078125,7.890625,8.296875,9.171875,0.296875,3.890625,13.640625,-9.125,-6.5625,0.0,2.015625,13.328125,-8.125,-2.859375,-0.359375,-2.125,-13.421875,-14.234375,2.96875,5.4375,10.21875,-13.203125,2.59375,3.125,-10.171875,-5.9375,17.125,10.703125,9.25,-11.03125,14.796875,-0.5,-6.234375,-1.375,-2.6875,7.640625,11.375,5.59375,0.5
-6.734375,1.28125,-5.375,-8.4375,-14.71875,-0.53125,-2.03125,5.8125,-7.890625,1.90625,6.921875,0.671875,-18.671875,-2.75,-3.34375,0.640625,1.328125,-1.03125,-7.1875,0.484375,-5.1875,-5.75,1.25,5.21875,2.265625,1.3125,-2.84375,10.515625,4.0,-7.671875,-4.25,-10.578125,-13.015625,1.203125,0.78125,-7.53125,5.734375,-12.1875,-7.03125,1.5625,4.234375,-5.46875,-4.5625,2.625,-3.96875,9.875,-3.078125,4.046875,9.078125,-8.078125,-9.90625,4.890625,7.84375,3.015625,5.953125,4.9375,-7.03125,3.296875,-3.421875,4.65625,-1.421875,4.765625,-7.25,7.078125
-7.671875,-1.4375,-1.828125,-7.59375,-15.796875,0.125,-2.484375,5.234375,-5.0625,6.640625,3.34375,-2.890625,-14.828125,-3.265625,-1.953125,4.640625,-1.421875,-0.71875,-10.125,-0.484375,-3.359375,-1.84375,1.5625,2.15625,-2.890625,2.53125,-4.546875,7.828125,5.015625,-8.0,-4.15625,-10.921875,-10.25,1.46875,1.796875,-6.515625,4.15625,-8.625,-6.484375,3.8125,8.359375,-4.609375,-2.765625,-2.78125,-2.34375,7.71875,-4.9375,2.109375,5.4375,-4.953125,-10.1875,4.5625,10.0625,2.890625,4.9375,6.5625,-8.171875,4.875,-4.921875,2.84375,-1.75,5.65625,-7.734375,5.265625
-12.53125,3.359375,6.59375,-2.53125,-2.140625,4.828125,-4.234375,0.453125,-2.1875,5.203125,13.171875,2.125,-17.453125,-3.25,0.40625,-5.625,-4.0,-7.796875,-2.125,0.296875,-4.125,1.5625,8.765625,4.703125,-1.578125,6.0625,7.265625,11.796875,11.71875,-7.59375,1.140625,3.0,-3.40625,-6.5,-8.21875,-0.21875,0.6875,-13.8125,-3.8125,6.03125,2.359375,0.078125,-6.203125,8.5,6.03125,8.125,-7.96875,0.46875,2.828125,-9.578125,-9.65625,11.078125,7.75,-0.109375,10.890625,1.0625,-6.828125,3.0,-3.703125,1.796875,-1.140625,0.453125,-5.21875,10.265625
-10.046875,0.8125,-7.0,-15.359375,-16.71875,1.671875,-4.109375,8.109375,4.53125,13.84375,7.65625,9.234375,-15.796875,-1.296875,-4.78125,0.515625,5.828125,-4.421875,-4.828125,-0.375,4.6875,5.34375,-1.984375,5.640625,4.296875,-1.75,-3.796875,11.75,4.03125,-5.71875,-3.984375,1.96875,-12.328125,-3.765625,0.546875,-8.125,12.609375,-6.921875,-9.84375,0.59375,4.0,-10.234375,-8.90625,2.046875,-0.25,10.515625,-3.328125,3.515625,8.609375,-11.59375,-9.234375,2.734375,2.921875,9.015625,5.828125,9.0,-2.390625,-3.34375,-0.359375,4.78125,5.484375,9.890625,1.359375,6.484375
-7.609375,-1.109375,-1.5625,-7.421875,-15.578125,-0.21875,-1.765625,3.9375,-4.90625,6.46875,4.09375,-3.1875,-14.90625,-3.65625,-1.6875,4.953125,-2.15625,-0.5,-10.09375,-0.5625,-3.203125,-2.03125,0.546875,1.84375,-2.59375,2.75,-3.21875,7.296875,5.359375,-8.515625,-4.140625,-10.859375,-10.203125,1.609375,1.90625,-6.546875,4.15625,-8.484375,-6.875,4.0625,8.9375,-4.375,-2.75,-2.84375,-2.125,7.6875,-5.0625,2.171875,5.765625,-4.921875,-10.75,5.703125,9.5625,4.125,4.609375,6.59375,-7.796875,5.203125,-3.59375,2.8125,-2.5625,5.921875,-8.265625,5.34375
-10.484375,4.125,6.640625,-1.03125,1.546875,4.859375,-3.890625,0.453125,1.96875,4.90625,13.171875,1.015625,-17.453125,-0.09375,-0.625,-6.0625,-4.21875,-5.734375,-2.203125,0.4375,-3.5,3.015625,5.9375,4.390625,1.125,5.875,6.359375,11.671875,9.921875,-8.828125,2.390625,1.421875,-3.625,-3.96875,-9.203125,0.4375,-1.03125,-13.671875,-6.78125,6.0625,2.6875,-1.140625,-7.203125,7.546875,8.03125,7.53125,-8.40625,2.125,3.921875,-9.4375,-12.09375,7.625,5.5,-3.1875,10.78125,2.703125,-5.25,3.59375,-2.375,2.421875,-1.078125,1.28125,-1.828125,10.96875
-12.453125,4.171875,3.953125,1.203125,-8.75,6.65625,1.34375,4.71875,7.28125,15.796875,14.578125,13.640625,-6.859375,-1.765625,-5.8125,-10.265625,0.75,-10.6875,10.71875,-6.03125,16.84375,7.359375,-4.703125,11.203125,4.609375,-1.25,4.296875,6.65625,25.28125,0.90625,2.375,7.15625,5.40625,-15.5625,-8.3125,7.671875,12.140625,-7.65625,5.984375,9.0625,-1.421875,5.34375,-2.96875,20.5,1.484375,11.171875,-13.046875,-1.984375,-2.875,0.34375,-14.0625,15.140625,7.484375,-1.609375,7.59375,5.71875,1.515625,1.625,0.140625,4.015625,7.734375,4.015625,-0.65625,3.625
-20.78125,5.6875,2.4375,-4.0,-11.078125,14.859375,-0.34375,-8.25,17.359375,11.90625,15.859375,16.25,-9.3125,3.359375,-6.9375,-14.125,0.8125,-12.546875,10.921875,-3.65625,12.625,13.25,6.40625,-2.734375,4.65625,-11.375,16.5,-0.03125,23.21875,1.375,8.71875,13.6875,3.09375,-6.296875,-4.921875,9.078125,11.25,-10.9375,1.765625,8.328125,-3.1875,-3.234375,-10.828125,17.328125,7.890625,2.578125,-16.5625,2.046875,-11.46875,-9.03125,-7.03125,26.8125,17.453125,1.453125,-5.46875,10.21875,3.015625,0.0625,-2.25,-5.46875,13.734375,1.75,6.421875,2.125
-9.4375,7.71875,1.34375,-7.421875,1.421875,0.03125,-2.703125,4.609375,1.53125,13.15625,17.234375,20.0,-19.484375,3.078125,-6.328125,-12.3125,4.375,-5.515625,9.28125,3.828125,6.46875,3.078125,1.359375,3.09375,7.390625,-6.96875,2.640625,8.171875,9.234375,-6.78125,-1.796875,11.671875,-5.109375,-6.890625,-10.5,-1.453125,12.15625,-11.0,-6.4375,3.859375,3.875,-6.875,-10.21875,10.109375,4.84375,11.515625,-12.09375,2.109375,7.0,-10.375,-13.078125,4.765625,1.5,0.546875,-2.34375,9.328125,3.296875,-3.453125,-3.6875,4.3125,5.546875,7.03125,2.1875,9.546875
-13.734375,9.6875,6.4375,-1.234375,-4.6875,9.640625,-4.359375,3.328125,5.59375,17.078125,18.40625,12.921875,-8.6875,-5.125,-5.875,-10.125,-1.171875,-10.640625,17.484375,-11.859375,16.40625,7.578125,4.234375,12.78125,7.921875,-6.84375,10.515625,3.921875,34.5625,5.015625,2.859375,12.0625,0.59375,-19.53125,-7.9375,9.9375,13.265625,-9.53125,1.078125,10.21875,-2.4375,5.015625,-3.8125,24.453125,8.09375,13.828125,-14.046875,-7.328125,-4.515625,-2.890625,-17.453125,19.328125,12.046875,-1.734375,3.671875,6.5,1.109375,1.734375,1.953125,0.015625,10.734375,3.9375,-3.15625,8.0625
-21.90625,8.609375,1.171875,-10.953125,-10.1875,10.328125,-4.515625,4.03125,19.65625,15.03125,21.0,26.171875,-17.0,0.703125,-5.65625,-14.484375,4.671875,-16.046875,11.9375,-6.65625,11.875,16.34375,5.125,4.9375,9.546875,-9.96875,13.375,6.515625,8.1875,-4.28125,11.65625,14.046875,-6.609375,-10.671875,-6.296875,1.09375,16.09375,-10.34375,-10.390625,3.265625,-4.015625,-8.4375,-11.359375,7.40625,10.5625,12.875,-11.015625,1.265625,7.71875,-11.9375,-11.546875,21.515625,8.890625,7.53125,-9.703125,10.84375,5.921875,-4.984375,-3.875,-1.0,8.390625,9.59375,6.140625,7.25
-12.265625,4.421875,-3.765625,-9.140625,-2.484375,2.078125,-2.171875,3.890625,7.515625,18.734375,14.78125,9.09375,-10.484375,1.40625,-5.015625,-3.078125,3.296875,-7.875,2.640625,2.953125,7.34375,10.6875,3.5625,2.40625,3.546875,-8.6875,1.578125,9.09375,11.859375,-4.59375,-1.671875,5.578125,-9.28125,-8.09375,-1.5,-3.125,14.671875,-2.84375,-3.390625,1.625,6.96875,-3.96875,-9.796875,9.84375,2.46875,6.53125,-17.09375,1.171875,3.421875,-7.890625,-9.90625,7.984375,6.421875,4.984375,-2.90625,12.171875,-3.625,-2.109375,-0.5625,2.25,3.9375,12.453125,0.359375,8.46875
