147,148,151,167,168,101,102,156,157,105,169,109,170,112,23,158,114,26,171,28,159,160,118,121,172,36,37,38,40,173,41,125,161,128,162,152,53,56,58,61,163,64,174,68,131,69,175,71,133,177,-1,75,176,78,142,164,165,145,166,146,83,85,86,88
6,3,4,-1,4,0,0,0
7,1,5,-1,6,0,0,0
8,0,5,-1,4,0,0,0
9,1,2,-1,4,0,0,0
10,6,8,-1,4,0,0,0
11,1,4,-1,4,0,0,0
12,0,2,-1,6,0,0,0
13,4,5,-1,6,0,0,0
14,3,5,-1,7,0,0,0
15,7,-1,-1,7,0,0,0
16,2,-1,-1,4,0,0,0
17,16,7,-1,6,0,0,0
18,3,4,-1,6,0,0,0
19,0,-1,-1,4,0,0,0
20,19,7,-1,4,0,0,0
21,2,-1,-1,7,0,0,0
22,21,6,-1,7,0,0,0
23,22,20,-1,2,0,0,0
24,6,12,-1,7,0,0,0
25,2,4,-1,6,0,0,0
26,1,-1,-1,4,0,0,0
27,6,9,-1,6,0,0,0
28,12,13,-1,6,0,0,0
29,3,-1,-1,7,0,0,0
30,29,-1,-1,7,0,0,0
31,30,20,-1,7,0,0,0
32,5,-1,-1,7,0,0,0
33,3,-1,-1,4,0,0,0
34,33,8,-1,4,0,0,0
35,6,-1,-1,7,0,0,0
36,35,20,-1,2,0,0,0
37,1,5,-1,2,0,0,0
38,8,11,-1,6,0,0,0
39,1,-1,-1,4,0,0,0
40,39,8,-1,6,0,0,0
41,8,-1,-1,4,0,0,0
42,2,-1,-1,4,0,0,0
43,42,18,-1,4,0,0,0
44,4,-1,-1,7,0,0,0
45,44,7,-1,7,0,0,0
46,5,-1,-1,4,0,0,0
47,46,6,-1,6,0,0,0
48,12,-1,-1,7,0,0,0
49,48,47,-1,7,0,0,0
50,0,3,-1,6,0,0,0
51,2,-1,-1,4,0,0,0
52,51,-1,-1,4,0,0,0
53,52,10,-1,6,0,0,0
54,1,2,-1,7,0,0,0
55,54,-1,-1,7,0,0,0
56,55,34,-1,2,0,0,0
57,8,-1,-1,7,0,0,0
58,57,43,-1,2,0,0,0
59,2,-1,-1,4,0,0,0
60,59,-1,-1,4,0,0,0
61,60,34,-1,4,0,0,0
62,25,-1,-1,7,0,0,0
63,62,20,-1,7,0,0,0
64,27,-1,-1,4,0,0,0
65,3,-1,-1,4,0,0,0
66,65,7,-1,6,0,0,0
67,7,-1,-1,4,0,0,0
68,67,43,-1,6,0,0,0
69,17,-1,-1,4,0,0,0
70,9,-1,-1,4,0,0,0
71,70,10,-1,4,0,0,0
72,2,-1,-1,4,0,0,0
73,72,18,-1,6,0,0,0
74,5,-1,-1,4,0,0,0
75,74,6,-1,4,0,0,0
76,2,-1,-1,4,0,0,0
77,76,-1,-1,4,0,0,0
78,77,47,-1,6,0,0,0
79,43,-1,-1,7,0,0,0
80,66,-1,-1,7,0,0,0
81,7,6,-1,7,0,0,0
82,0,1,-1,2,0,0,0
83,82,18,-1,4,0,0,0
84,8,-1,-1,4,0,0,0
85,84,73,-1,4,0,0,0
86,9,18,-1,2,0,0,0
87,5,-1,-1,7,0,0,0
88,87,11,-1,2,0,0,0
89,2,-1,-1,4,0,0,0
90,89,6,-1,4,0,0,0
91,0,-1,-1,4,0,0,0
92,91,7,-1,6,0,0,0
93,2,-1,-1,4,0,0,0
94,93,8,-1,6,0,0,0
95,0,-1,-1,4,0,0,0
96,95,9,-1,4,0,0,0
97,10,-1,-1,7,0,0,0
98,11,12,-1,7,0,0,0
99,4,-1,-1,4,0,0,0
100,99,-1,-1,4,0,0,0
101,100,92,-1,4,0,0,0
102,9,13,-1,4,0,0,0
103,4,-1,-1,7,0,0,0
104,103,-1,-1,7,0,0,0
105,104,17,-1,2,0,0,0
106,8,-1,-1,7,0,0,0
107,106,90,-1,7,0,0,0
108,18,-1,-1,7,0,0,0
109,108,20,-1,2,0,0,0
110,20,90,-1,7,0,0,0
111,13,-1,-1,4,0,0,0
112,111,96,-1,6,0,0,0
113,5,-1,-1,7,0,0,0
114,113,25,-1,2,0,0,0
115,8,-1,-1,7,0,0,0
116,115,27,-1,7,0,0,0
117,25,-1,-1,4,0,0,0
118,117,92,-1,6,0,0,0
119,0,-1,-1,7,0,0,0
120,119,-1,-1,7,0,0,0
121,120,90,-1,2,0,0,0
122,34,-1,-1,7,0,0,0
123,18,-1,-1,7,0,0,0
124,123,96,-1,7,0,0,0
125,43,92,-1,2,0,0,0
126,0,1,-1,4,0,0,0
127,126,-1,-1,4,0,0,0
128,127,47,-1,6,0,0,0
129,9,50,-1,6,0,0,0
130,66,-1,-1,7,0,0,0
131,129,-1,-1,4,0,0,0
132,43,92,-1,7,0,0,0
133,92,73,-1,4,0,0,0
134,1,-1,-1,4,0,0,0
135,134,-1,-1,4,0,0,0
136,135,94,-1,6,0,0,0
137,3,-1,-1,7,0,0,0
138,137,-1,-1,7,0,0,0
139,138,-1,-1,7,0,0,0
140,139,136,-1,7,0,0,0
141,11,-1,-1,4,0,0,0
142,141,94,-1,6,0,0,0
143,1,-1,-1,4,0,0,0
